dataset_id	analysis_id	file_id	file	sample_id	submitter_sample_id	icgc_sample_id	aliquot_id	icgc_project_code
EGAD00001002154	EGAZ00001230054	EGAF00001198325	2a1ef158-d16d-4f81-afbc-3c829c74e907/analysis.2a1ef158-d16d-4f81-afbc-3c829c74e907.GNOS.xml.gz	EGAN00001403236	8068587	SA514918	470ba709-203f-4599-a536-ac241e2c0086	PAEN-AU
EGAD00001002154	EGAZ00001230055	EGAF00001196707	62ca6554-5936-43a9-bff9-6aa3a0aab727/analysis.62ca6554-5936-43a9-bff9-6aa3a0aab727.GNOS.xml.gz	EGAN00001403245	8068611	SA514933	00508f2b-36bf-44fc-b66b-97e1f3e40bfa	PAEN-AU
EGAD00001002154	EGAZ00001230055	EGAF00001196706	62ca6554-5936-43a9-bff9-6aa3a0aab727/b81ee896228e57e6b9a977db485694b8.bam.bai	EGAN00001403245	8068611	SA514933	00508f2b-36bf-44fc-b66b-97e1f3e40bfa	PAEN-AU
EGAD00001002154	EGAZ00001230055	EGAF00001196705	62ca6554-5936-43a9-bff9-6aa3a0aab727/b81ee896228e57e6b9a977db485694b8.bam	EGAN00001403245	8068611	SA514933	00508f2b-36bf-44fc-b66b-97e1f3e40bfa	PAEN-AU
EGAD00001002154	EGAZ00001230056	EGAF00001198326	0ec7e42e-9a73-4708-9e6c-c0c6dc010958/eb42af5de51d04eef60cc178b108a7c5.bam	EGAN00001403227	8057637	SA506701	0363fe2c-d765-450e-8b1a-d13a23d9af2a	PAEN-AU
EGAD00001002154	EGAZ00001230056	EGAF00001198327	0ec7e42e-9a73-4708-9e6c-c0c6dc010958/eb42af5de51d04eef60cc178b108a7c5.bam.bai	EGAN00001403227	8057637	SA506701	0363fe2c-d765-450e-8b1a-d13a23d9af2a	PAEN-AU
EGAD00001002154	EGAZ00001230056	EGAF00001198328	0ec7e42e-9a73-4708-9e6c-c0c6dc010958/analysis.0ec7e42e-9a73-4708-9e6c-c0c6dc010958.GNOS.xml.gz	EGAN00001403227	8057637	SA506701	0363fe2c-d765-450e-8b1a-d13a23d9af2a	PAEN-AU
EGAD00001002154	EGAZ00001230057	EGAF00001196709	a6de2901-d887-47aa-8162-8bcaa70c3828/d49ae307a440ac845a77d9b0164ac215.bam.bai	EGAN00001403241	8068597	SA514921	5935dd9d-d411-48f8-8512-aa73a63878b0	PAEN-AU
EGAD00001002154	EGAZ00001230057	EGAF00001196708	a6de2901-d887-47aa-8162-8bcaa70c3828/d49ae307a440ac845a77d9b0164ac215.bam	EGAN00001403241	8068597	SA514921	5935dd9d-d411-48f8-8512-aa73a63878b0	PAEN-AU
EGAD00001002154	EGAZ00001230057	EGAF00001196710	a6de2901-d887-47aa-8162-8bcaa70c3828/analysis.a6de2901-d887-47aa-8162-8bcaa70c3828.GNOS.xml.gz	EGAN00001403241	8068597	SA514921	5935dd9d-d411-48f8-8512-aa73a63878b0	PAEN-AU
